county_name,fips,pop2020,pop_density_perSqMile,perc_pop_65plus,median_HH_income,perc_college_grad
"Fremont County, WY",56013,39197,4.3,18.9938,61944,24.7224
"Warren County, PA",42123,39181,44.3,24.1724,60685,20.2956
"Graham County, AZ",4009,39011,8.4,15.9827,58557,11.4293
"Rio Arriba County, NM",35039,38954,6.6,18.1676,46449,16.0234
"Des Moines County, IA",19057,38952,93.6,22.0579,60729,21.6293
"Champaign County, OH",39021,38950,90.9,19.0039,69171,14.818
"Guernsey County, OH",39059,38918,74.5,20.9517,51769,14.4072
"Brown County, SD",46013,38874,22.7,20.3169,66495,28.4975
"Crawford County, KS",20037,38845,65.9,17.8762,51255,25.7285
"Albany County, WY",56001,38807,9.1,11.7015,58923,45.3054
"Clinton County, PA",42035,38697,43.6,21.0481,56881,18.4659
"Union County, AR",5139,38617,37.2,19.9161,54933,16.82
"Newberry County, SC",45071,38569,61.2,20.4102,56992,16.0465
"Okmulgee County, OK",40111,38503,55.2,20.2348,47604,15.2455
"Woodford County, IL",17203,38482,72.9,19.2428,92893,31.7904
"Franklin County, IL",17055,38474,94.1,23.8447,52934,12.5588
"Lawrence County, MO",29109,38474,62.9,20.944,51050,14.4515
"Clarion County, PA",42031,38447,64,21.5465,59059,20.6704
"Montgomery County, IN",18107,38394,76.1,20.2662,63520,17.6101
"Prince George County, VA",51149,38389,144.8,14.2697,88038,19.893
"Douglas County, MN",27041,38331,60.1,25.1624,69095,26.8487
"Webster Parish, LA",22119,38281,64.6,21.7915,49710,13.3041
"Pontotoc County, OK",40123,38275,53.1,18.563,51751,25.7492
"Scott County, MO",29201,38256,91.1,19.5995,53784,17.0455
"Defiance County, OH",39039,38122,92.7,19.254,64505,15.2679
"Oconto County, WI",55083,38100,38.2,20.6535,68954,14.2535
"Natchitoches Parish, LA",22069,38093,30.4,17.8012,44473,18.8152
"DeSoto County, FL",12027,38079,59.8,22.7212,49653,9.3585
"Brown County, TX",48049,38006,40.2,22.3281,54754,17.6858
"Williams County, ND",38105,37963,18.3,19.274,92121,19.5107
"Independence County, AR",5063,37914,49.6,20.0084,48688,14.4628
"Louisa County, VA",51109,37902,76.4,19.4554,77324,20.4739
"Colleton County, SC",45029,37805,35.8,20.5687,44583,13.2216
"Putnam County, IN",18133,37798,78.7,18.0803,70845,14.8753
"Yadkin County, NC",37197,37770,112.8,21.1967,54562,14.4259
"Jefferson County, IL",17081,37706,66,20.8694,59443,18.226
"Cass County, IN",18017,37701,91.5,18.7396,57951,13.1959
"Alexander County, NC",37003,37646,144.8,20.0606,54236,11.5286
"Beauregard Parish, LA",22011,37596,32.5,17.2332,62719,17.6894
"Clinton County, IL",17027,37592,79.3,18.8577,82528,21.4773
"Boone County, AR",5009,37552,63.6,23.6153,53445,17.0667
"Gloucester County, VA",51073,37442,171.9,19.4915,85031,22.6862
"Chippewa County, MI",26033,37399,24,18.8882,50663,18.4617
"Wise County, VA",51195,37343,92.6,18.5684,49670,12.8183
"Orange County, VA",51137,37319,109.5,23.3688,79815,21.7579
"Graves County, KY",21083,37298,67.6,21.1834,51641,15.9551
"Isle of Wight County, VA",51093,37270,118.1,19.729,91029,27.9145
"Hopkins County, TX",48223,37263,48.6,19.2819,57062,15.7211
"Jasper County, IA",19099,37262,51,21.33,67475,17.1391
"Marion County, IL",17121,37255,65.1,22.5527,57964,14.2189
"Talbot County, MD",24041,37249,138.7,29.5632,86368,32.7313
"Dyer County, TN",47045,37192,72.6,18.7782,54882,20.4004
"Dare County, NC",37055,37174,97,19.9037,77159,27.2682
"Covington County, AL",1039,37134,36,23.7249,49506,16.2362
"Alcorn County, MS",28003,37067,92.7,20.614,46257,18.8247
"Green County, WI",55045,37039,63.4,19.3202,76880,19.6449
"Dallas County, AL",1047,36960,37.8,18.5363,38532,12.4872
"Hill County, TX",48217,36944,38.5,23.1134,53817,15.9147
"Essex County, NY",36031,36913,20.6,23.466,66942,24.9243
"Howard County, TX",48227,36898,41,17.7571,58005,11.1339
"Addison County, VT",50001,36876,48.1,18.1256,79868,34.1526
"Escambia County, AL",1053,36768,38.9,20.0147,43551,13.6591
"Williams County, OH",39171,36762,87.3,20.7987,60262,13.1117
"Steele County, MN",27147,36721,85.5,18.3192,78327,27.3901
"Knox County, IN",18083,36718,71.2,20.6983,57686,14.9275
"Coshocton County, OH",39031,36658,65,21.2368,57171,12.2269
"Matagorda County, TX",48321,36607,33.3,18.2479,54817,15.9512
"Huntington County, IN",18069,36589,95.6,19.3227,65882,17.8737
"Dodge County, NE",31053,36585,69.2,22.9438,63896,18.8822
"Clark County, KY",21049,36413,144.2,18.7735,63793,18.772
"Whitley County, KY",21235,36409,83.2,19.1766,41612,12.8497
"Finney County, KS",20055,36362,27.9,10.9427,64252,17.7289
"Perry County, OH",39127,36189,88.7,17.3506,57917,12.5726
"Cocke County, TN",47029,36168,83.2,22.1605,41614,9.3067
"Macon County, NC",37113,36140,70.1,30.0166,53378,21.7256
"Greene County, PA",42059,36139,62.7,19.6076,59774,18.4198
"Carlton County, MN",27017,36007,41.8,19.4073,69586,22.7912
"Sagadahoc County, ME",23023,35986,141.8,21.4972,76145,31.7832
"Washington County, TX",48477,35975,59.6,23.1438,58477,23.8802
"McLeod County, MN",27085,35959,73.2,19.7419,76485,17.5126
"Barry County, MO",29009,35938,46.2,22.6306,52447,14.6426
"Delta County, MI",26041,35868,30.6,24.1413,57609,19.5669
"Warren County, MO",29219,35864,83.7,19.3955,68461,15.8964
"Ware County, GA",13299,35858,40.2,19.4294,48612,14.6968
"Adams County, IN",18001,35820,105.7,17.9732,63631,17.4317
"Webster County, IA",19187,35813,50,21.0398,60052,19.6778
"Laclede County, MO",29105,35808,46.8,20.6351,53366,14.5263
"Fannin County, TX",48147,35799,40.2,22.1179,59949,15.8563
"Oneida County, WI",55085,35754,32.1,27.5242,61918,24.844
"Uintah County, UT",49047,35688,8,12.514,82941,18.2162
"Livingston County, IL",17105,35684,34.2,20.1183,73432,14.9697
"Houghton County, MI",26061,35666,35.3,19.3742,48517,28.4235
"Jasper County, TX",48241,35651,38,21.3963,55622,9.8231
"Scotts Bluff County, NE",31157,35583,48.1,21.3501,57793,21.4425
"Bennington County, VT",50003,35555,52.7,24.1204,67890,34.0048
"Floyd County, KY",21071,35516,90.3,18.234,41739,10.6967
"Miami County, IN",18103,35487,94.9,18.2997,57796,12.2943
"Harris County, GA",13145,35486,76.5,17.9705,92510,24.8387
"Morrow County, OH",39117,35419,87.2,18.0694,69551,15.1764
"Marshall County, MS",28093,35333,50,16.7407,47474,12.1072
"Monroe County, MS",28095,35241,46.1,20.5443,49236,14.7613
"Madison County, NE",31119,35160,61.4,18.4613,63415,21.1797
"Brookings County, SD",46011,35117,44.3,13.0677,62938,38.0663
"Greenup County, KY",21089,35101,101.9,22.3526,59708,16.6414
"Silver Bow County, MT",30093,35052,48.8,21.3597,54500,22.1545
"Lincoln County, OK",40081,34994,36.7,20.3292,56079,12.8776
"Wapello County, IA",19179,34994,81,20.6092,57989,15.5701
"Cowley County, KS",20035,34915,31,20.0315,58555,19.1785
"Lincoln County, NE",31111,34915,13.6,19.9456,66650,17.956
"Sioux County, IA",19167,34874,45.4,18.1195,74138,25.3639
"Clark County, WI",55019,34805,28.8,20.0144,58922,11.7957
"Scotland County, NC",37165,34802,109.2,17.4645,39937,15.9215
"Lincoln County, ME",23015,34773,76.3,27.3028,69776,32.1081
"Monroe County, IL",17133,34748,90.3,18.7004,94590,29.8008
"Steuben County, IN",18151,34693,112.3,19.7763,68156,19.9518
"Greenbrier County, WV",54025,34680,34,24.8385,49993,15.803
"Transylvania County, NC",37175,34620,91.5,31.3374,58221,26.2419
"Marshall County, TN",47117,34599,92.2,17.4022,57041,15.9407
"Becker County, MN",27005,34547,26.3,22.2016,64519,22.8775
"Wasatch County, UT",49051,34547,29.4,11.8968,88061,29.907
"Harvey County, KS",20079,34487,63.9,21.7908,67409,26.8828
"Lincoln County, TN",47103,34465,60.4,21.5871,56432,15.3746
"Miami County, KS",20121,34386,59.7,17.5042,85546,24.9684
"Nicollet County, MN",27103,34332,76.5,15.4957,81239,33.022
"Fulton County, IL",17057,34314,39.6,22.9615,60875,16.7468
"Panola County, MS",28107,34208,49.9,16.5897,48589,16.837
"Lincoln County, MS",28085,34179,58.3,18.3768,52436,15.753
"Wakulla County, FL",12129,34178,56.4,14.9014,73819,16.1164
"Pulaski County, VA",51155,34083,106.6,23.2051,59545,17.0793
"Seneca County, NY",36099,34064,105.2,20.1151,68350,19.982
"Effingham County, IL",17049,34043,71.1,19.7838,70238,20.2785
"Whitley County, IN",18183,34042,101.4,18.3039,71004,17.6387
"Lee County, IL",17103,34037,47,20.0664,70053,14.0361
"Lumpkin County, GA",13187,33986,120.1,16.9217,60885,24.8624
"Halifax County, VA",51083,33891,41.4,25.045,49196,15.0853
"Hot Spring County, AR",5059,33867,55.1,20.0195,56522,14.2816
"Putnam County, OH",39137,33863,70.2,18.5867,81275,22.3329
"Clarendon County, SC",45027,33784,55.7,21.9394,47396,15.1472
"Wexford County, MI",26165,33744,59.7,20.8274,56371,16.5085
"Lee County, IA",19111,33690,65.1,21.7483,59266,13.8728
"Gibson County, IN",18051,33649,69,19.849,69006,14.1401
"Jasper County, IN",18073,33615,60.1,18.5364,79325,15.0198
"Emmet County, MI",26047,33587,71.8,21.4309,67629,34.5946
"Morgan County, IL",17137,33554,59,21.306,67261,20.6537
"Preston County, WV",54077,33544,51.7,20.8741,62240,13.8623
"Botetourt County, VA",51023,33520,61.9,21.6587,88801,24.672
"Caroline County, MD",24011,33496,104.9,17.7335,81044,13.7339
"Platte County, NE",31141,33479,49.7,19.2001,69696,16.8118
"Morrison County, MN",27097,33477,29.8,20.7635,65303,18.2338
"Hale County, TX",48189,33419,33.3,15.8652,51367,14.4778
"Ford County, KS",20057,33385,30.4,12.9849,65678,17.0303
"Marion County, IA",19125,33379,60.2,20.3152,74564,27.247
"Evangeline Parish, LA",22039,33372,50.4,17.2869,45131,10.5261
"Rhea County, TN",47143,33353,105.8,20.6608,50781,12.8461
"Daviess County, IN",18027,33346,77.6,18.482,64651,12.6042
"Weakley County, TN",47183,33341,57.4,19.9754,49917,24.3837
"Chambers County, AL",1017,33275,55.8,21.3494,45146,13.4682
"Lyon County, KS",20111,33227,39.2,16.0833,51861,25.8046
"Pike County, AL",1109,33118,49.3,16.5831,44434,20.784
"Lawrence County, AL",1079,32984,47.8,18.991,52052,13.3861
"Titus County, TX",48449,32872,81,13.802,50562,14.1179
"Pickens County, GA",13227,32843,141.5,21.3531,70463,20.9435
"Taos County, NM",35055,32827,14.9,23.3101,45872,23.6337
"Lafayette County, MO",29107,32813,52.2,21.2507,72647,17.8886
"McCurtain County, OK",40089,32706,17.7,20.1492,40917,16.1221
"Bladen County, NC",37017,32704,37.4,20.1504,40699,12.9403
"Bureau County, IL",17011,32633,37.6,22.9614,66567,20.0204
"Bee County, TX",48025,32602,37,14.6187,52433,10.2676
"Iberville Parish, LA",22047,32528,52.6,15.9032,61880,13.6146
"Jefferson County, WA",53031,32497,18,32.1384,65039,32.6922
"Clinton County, IN",18023,32464,80.1,18.0662,64083,13.9566
"Henry County, TN",47079,32457,57.7,25.4614,50330,16.1189
"Jackson County, OH",39079,32454,77.2,18.7404,50781,13.5248
"Jefferson County, IN",18077,32430,89.9,19.0811,60212,14.6942
"Chester County, SC",45023,32294,55.6,19.2513,45848,10.9627
"Christian County, IL",17021,32292,45.5,22.6341,63298,14.3408
"Polk County, MO",29167,32287,50.8,21.0766,53924,18.2256
"Accomack County, VA",51001,32256,71.8,24.2653,54802,17.0275
"Pontotoc County, MS",28115,32248,64.8,16.3855,55279,13.7787
"Stone County, MO",29209,32092,69.2,31.3224,58378,15.6909
"Claiborne County, TN",47025,32064,73.8,21.2481,46706,15.0158
"Juneau City and Borough, AK",2110,31981,11.8,11.4849,99097,34.4201
"Dorchester County, MD",24019,31955,59.1,22.5442,63121,16.953
"Greene County, IN",18055,31924,58.8,21.1408,61528,11.6288
"Logan County, WV",54045,31917,70.3,19.9486,50398,9.1554
"Montgomery County, KS",20125,31784,49.4,22.0205,54814,17.784
"Randolph County, IL",17157,31763,55.2,20.3413,65906,11.2799
"Coos County, NH",33007,31691,17.7,24.6916,57303,16.6009
"Amherst County, VA",51009,31605,66.7,21.7782,65002,19.6172
"Gilmer County, GA",13123,31594,74.1,23.3272,51614,15.9793
"Stark County, ND",38089,31594,23.7,20.3899,77893,23.9478
"Washington County, ME",23029,31523,12.3,25.0611,49156,20.262
"Petersburg city, VA",51730,31520,1374.5,19.5939,50654,15.9186
"Morton County, ND",38059,31469,16.3,18.7073,77521,25.0871
"Jefferson Davis Parish, LA",22053,31440,48.3,19.2684,56100,13.0609
"Hardin County, OH",39065,31407,66.8,17.875,59606,16.3276
"Delta County, CO",8029,31373,27.5,25.6112,57579,20.9787
"Polk County, MN",27119,31371,15.9,20.9748,69597,25.4315
"Franklin County, AL",1059,31353,49.5,19.2868,48759,13.2875
"Adams County, NE",31001,31243,55.5,19.5692,68432,18.0761
"Marshall County, KY",21157,31193,103.5,25.1082,63488,18.0584
"Sanpete County, UT",49039,31151,19.6,14.9787,63103,18.8815
"Knox County, KY",21121,31143,80.6,19.449,33525,11.233
"Ottawa County, OK",40115,31100,66.1,21.4984,43548,13.9584
"Geary County, KS",20061,31094,80.8,9.9987,66202,19.4018
"White County, GA",13311,31092,129.2,23.0188,56159,20.1671
"Summit County, CO",8117,31083,51.1,10.5267,86467,47.8785
"Clare County, MI",26035,31079,55.1,25.95,45985,11.9439
"Wabash County, IN",18169,31045,75.3,23.2244,60801,16.086
"Schoharie County, NY",36095,31021,49.9,20.9729,71731,20.6593
"Huron County, MI",26063,30999,37.1,27.546,56474,14.667
"Vernon County, WI",55123,30885,39,21.6157,63158,21.0328
"Caroline County, VA",51033,30846,58.5,17.7559,78844,15.8489
"Kleberg County, TX",48273,30790,34.9,15.4271,53657,23.111
"Malheur County, OR",41045,30680,3.1,19.8794,47679,13.8032
"Mecklenburg County, VA",51117,30670,49,26.5699,49156,16.4249
"Sheridan County, WY",56033,30632,12.1,20.3904,71124,27.6287
"Marion County, SC",45067,30622,62.6,19.166,44007,13.1379
"Muhlenberg County, KY",21177,30607,65.5,21.237,52445,12.3019
"Adams County, MS",28001,30586,66.1,20.4603,40738,15.5129
"Lassen County, CA",6035,30568,6.7,13.6908,70313,14.4424
"Lake County, MT",30047,30557,20.5,20.7939,43427,27.9446
"Bolivar County, MS",28011,30521,34.8,16.0054,40970,24.6957
"Dillon County, SC",45033,30510,75.4,16.9322,38048,9.0152
"Marshall County, WV",54051,30477,99.8,22.8041,56871,14.5298
"Franklin County, ME",23007,30320,17.9,22.0086,55312,22.3209
"Freeborn County, MN",27047,30302,42.9,25.0413,63501,15.3477
"Williamsburg County, SC",45089,30265,32.4,19.7225,36441,15.4511
"Jasper County, SC",45053,30255,46.2,15.8189,49350,14.585
"Boyle County, KY",21021,30137,167.3,20.8415,58159,23.3676
"Austin County, TX",48015,30128,46.6,19.8818,66360,17.3107
"Cass County, TX",48067,30125,32.2,24.6672,48802,14.2052
"Smyth County, VA",51173,30113,66.8,23.5745,48704,13.5473
"Lee County, GA",13177,30110,84.6,11.282,80866,20.3
"Obion County, TN",47131,30090,55.2,21.6584,55411,16.7194
"Jefferson County, ID",16051,30082,27.5,12.8316,70577,24.5432
"Madison County, GA",13195,30038,106.4,17.904,60198,15.9834
"Wayne County, GA",13305,30017,46.8,16.9804,51665,11.7112
"Caledonia County, VT",50005,30002,46.2,20.0487,61228,25.7608
"Haralson County, GA",13143,29955,106.2,18.7782,55196,13.0259
"Elk County, PA",42047,29940,36.2,24.4823,61841,18.4632
"Cass County, MN",27021,29924,14.8,26.7478,58719,21.5737
"Gallia County, OH",39053,29909,64.1,21.0873,55489,16.8829
"Carroll County, VA",51035,29837,62.9,25.0226,47711,13.1511
"Powhatan County, VA",51145,29810,114.6,17.1956,101498,29.2704
"Marion County, AL",1093,29782,40.1,23.8533,44476,9.0031
"Pine County, MN",27115,29702,21,21.3184,60440,15.6897
"Trempealeau County, WI",55121,29655,40.5,20.2866,65868,18.2809
"Yazoo County, MS",28163,29636,32.1,14.2091,36672,11.312
"McDonough County, IL",17109,29617,50.2,18.091,47797,29.8078
"Giles County, TN",47055,29581,48.4,21.8485,53373,14.9102
"Sumter County, GA",13261,29468,61,16.1056,45785,21.5564
"Baker County, FL",12003,29434,50.3,14.7652,65789,9.7718
"Park County, WY",56029,29348,4.2,22.8499,71063,31.5603
"Palo Pinto County, TX",48363,29306,30.8,21.6884,60465,15.1307
"Mason County, MI",26105,29227,59,24.6587,57294,22.1062
"Grimes County, TX",48185,29086,36.9,18.2631,59721,11.7931
"Neshoba County, MS",28099,29072,51,17.0301,47852,12.9432
"Fredericksburg city, VA",51630,29069,2784.3,12.9141,65758,36.6557
"Garrett County, MD",24023,29058,44.9,22.8371,63089,19.8955
"San Jacinto County, TX",48407,29047,51,22.6392,64295,12.8773
"Marion County, TN",47115,29043,58.3,21.0722,52890,14.3348
"Morgan County, CO",8087,29042,22.7,18.1806,57063,14.2484
"Stoddard County, MO",29207,29021,35.3,23.2797,50954,14.2392
"Dunklin County, MO",29069,29020,53.6,20.8718,41640,10.543
"Custer County, OK",40039,28960,29.3,16.5539,55203,28.3499
"Le Sueur County, MN",27079,28953,64.5,18.8616,78535,24.9754
"Orange County, VT",50017,28951,42.1,19.6021,73186,26.414
"Union County, MS",28145,28887,69.5,18.6139,49912,14.9005
"Jones County, GA",13169,28837,73.2,17.0926,74147,20.9651
"Hancock County, WV",54029,28829,349,24.0383,52783,18.3654
"Cherokee County, NC",37039,28826,63.3,29.5393,47927,15.0513
"Wythe County, VA",51197,28761,62.3,23.2016,56593,15.5373
"Meade County, KY",21163,28744,94.1,14.076,62421,12.5574
"Randolph County, WV",54083,28727,27.6,23.3578,52575,18.8916
"Caddo County, OK",40015,28682,22.4,19.0782,46053,14.9763
"Logan County, IL",17107,28651,46.4,19.762,67268,19.2667
"McPherson County, KS",20113,28614,31.9,22.9992,75345,25.4047
"Jackson County, WV",54035,28601,61.6,23.209,59662,15.5921
"Bradford County, FL",12007,28568,97.2,18.8638,53310,8.5437
"Marion County, MO",29127,28568,65.4,20.0434,58602,20.1295
"Fayette County, OH",39047,28561,70.3,19.5721,55322,14.3372
"Ellis County, KS",20051,28555,31.7,17.2054,62467,32.9247
"Dinwiddie County, VA",51053,28539,56.7,18.522,72598,14.5613
"Glenn County, CA",6021,28526,21.7,17.3316,52822,13.7682
"Carroll County, AR",5015,28510,45.2,23.8373,47205,15.6118
"Meade County, SD",46093,28509,8.2,16.0335,69678,19.8521
"Tate County, MS",28137,28445,70.3,16.5969,61660,15.124
"Alpena County, MI",26007,28433,49.7,24.9217,53411,16.3993
"Wells County, IN",18179,28395,77.1,20.398,68702,18.2782
"Montgomery County, IL",17135,28385,40.3,21.9905,61262,13.7696
"Ripley County, IN",18137,28378,63.6,19.6244,67777,16.9049
"Hocking County, OH",39073,28312,67.2,20.2847,58756,13.8018
"Van Wert County, OH",39161,28311,69.2,21.0342,62523,18.1658
"Montgomery County, KY",21173,28279,143.3,17.1222,49601,15.6329
"Henderson County, TN",47077,28158,54.1,19.3906,52909,12.3997
"Washington County, IN",18175,28117,54.7,18.1705,58568,14.0088
"Leflore County, MS",28083,28111,47.4,15.6522,34762,20.7939
"Currituck County, NC",37053,28090,107.3,17.3977,80034,19.59
"Winchester city, VA",51840,28072,3040.5,17.1951,58688,26.0073
"Scott County, MS",28123,28048,46,16.4147,46177,10.31
"Copiah County, MS",28029,28033,36.1,17.6292,50282,11.7887
"Codington County, SD",46029,27993,40.7,19.1226,61904,19.7314
"Del Norte County, CA",6015,27972,27.8,17.6927,54336,13.3427
"Pike County, OH",39131,27846,63.2,19.1949,53357,12.8471
"Carroll County, TN",47017,27830,46.4,23.1405,48776,16.9982
"Door County, WI",55029,27789,57.7,28.3817,67294,31.2156
"Jennings County, IN",18079,27777,73.8,17.1365,62333,11.3574
"Garvin County, OK",40049,27750,34.6,22.1009,49642,13.6147
"Monroe County, GA",13207,27741,70.1,18.5934,66185,18.8896
"Adams County, OH",39001,27725,47.5,19.8702,46628,12.4582
"Peach County, GA",13225,27676,184.2,15.3201,60166,20.8207
"Lincoln County, WI",55069,27628,31.4,23.697,67386,18.2227
"Elmore County, ID",16039,27562,9,13.007,59598,13.2424
"De Soto Parish, LA",22031,27557,31.5,19.4833,56499,10.1055
"White County, TN",47185,27519,73.1,22.9114,47779,12.3963
"Fluvanna County, VA",51065,27395,95.8,20.6461,94308,27.8902
